Frame,Nose_Tip_X,Nose_Tip_Y,Chin_X,Chin_Y,Distance
344,722,372,715,489,117.2092146548
345,721,373,715,490,117.1537451386
346,722,374,714,492,118.2708755358
347,721,375,712,490,115.3516363126
348,720,374,710,485,111.4495401516
349,719,373,710,479,106.3813893498
350,720,375,711,480,105.3850084215
351,720,376,710,480,104.4796630929
352,719,376,709,480,104.4796630929
353,716,373,707,479,106.3813893498
354,715,374,708,477,103.2375900532
355,712,373,707,478,105.1189802081
356,711,375,707,482,107.0747402518
357,708,378,703,489,111.1125555462
358,707,377,703,491,114.0701538528
359,705,375,701,492,117.0683561002
360,701,374,699,491,117.0170927685
361,701,372,699,490,118.0169479355
362,701,375,700,488,113.0044246921
363,700,379,699,485,106.0047168762
364,699,382,698,487,105.0047617968
365,701,388,699,487,99.0201999594
366,701,393,698,490,97.0463806641
367,701,399,696,495,96.1301201497
368,700,404,696,498,94.0850678907
369,701,408,696,498,90.1387818866
370,701,410,696,499,89.1403387923
371,701,411,694,507,96.2548700067
372,702,413,695,515,102.239913928
373,701,416,692,519,103.3924562045
374,702,418,692,520,102.4890238026
375,701,418,692,522,104.3886967061
376,702,420,692,520,100.4987562112
377,702,420,694,515,95.3362470417
378,701,418,694,510,92.2659200355
379,703,418,697,505,87.2066511225
380,705,417,697,503,86.3712915268
381,706,413,698,503,90.3548559846
382,707,410,699,502,92.3471710449
383,708,406,701,500,94.2602779542
384,710,403,704,497,94.1912947145
385,710,399,704,497,98.1835016691
386,712,397,706,501,104.1729331448
387,712,398,706,507,109.1650127101
388,711,401,705,512,111.1620438819
389,712,403,705,514,111.2205017072
390,712,405,705,515,110.2225022398
391,710,405,705,514,109.1146186356
392,710,405,707,509,104.0432602334
393,711,405,706,505,100.1249219725
394,711,407,706,504,97.1287804927
395,712,408,706,504,96.1873172513
396,712,409,706,505,96.1873172513
397,712,410,706,505,95.1892851113
398,713,411,707,505,94.1912947145
399,715,409,708,504,95.2575456329
400,716,407,709,504,97.2522493313
401,717,404,708,507,103.3924562045
402,717,402,708,511,109.3709284956
403,717,404,706,512,108.55873986
404,718,406,708,515,109.4577544078
405,717,407,706,516,109.55363983
406,716,407,705,514,107.5639344762
407,716,406,707,510,104.3886967061
408,716,405,708,504,99.3227063667
409,717,406,709,504,98.3259884263
410,717,405,709,504,99.3227063667
411,716,405,708,504,99.3227063667
412,716,405,709,505,100.2447006081
413,714,405,707,504,99.2471662064
414,713,405,707,505,100.1798382909
415,711,404,707,506,102.0784012414
416,711,404,708,509,105.0428484001
417,711,406,708,511,105.0428484001
418,710,405,707,513,108.0416586322
419,710,405,707,515,110.0409014867
420,710,404,708,517,113.0176977292
421,710,404,709,515,111.0045044131
422,711,404,713,513,109.0183470797
423,713,402,714,507,105.0047617968
424,713,402,711,503,101.0198000394
425,711,403,706,501,98.1274681218
426,712,404,707,500,96.1301201497
427,712,404,707,500,96.1301201497
428,711,404,707,501,97.0824391947
429,711,405,706,501,96.1301201497
430,711,405,707,500,95.0841732361
431,711,404,706,501,97.1287804927
432,709,403,704,503,100.1249219725
433,710,403,705,504,101.1236866417
434,710,403,705,509,106.1178590059
435,710,403,704,512,109.1650127101
436,708,403,701,510,107.2287274941
437,706,402,698,508,106.3014581273
438,705,399,696,506,107.3778375644
439,702,397,694,500,103.3102124671
440,702,396,695,498,102.239913928
441,703,396,697,497,101.178060863
442,704,396,698,497,101.178060863
443,703,396,698,497,101.1236866417
444,704,396,699,498,102.122475489
445,704,397,699,498,101.1236866417
446,705,396,700,498,102.122475489
447,706,396,700,501,105.1712888577
448,706,399,699,505,106.2308806327
449,705,399,698,509,110.2225022398
450,704,400,697,510,110.2225022398
451,705,401,699,509,108.1665382639
452,707,399,699,504,105.304320899
453,708,398,700,501,103.3102124671
454,709,398,702,498,100.2447006081
455,709,399,702,497,98.2496819333
456,709,399,702,498,99.2471662064
457,708,401,701,499,98.2496819333
458,709,401,701,499,98.3259884263
459,710,401,701,500,99.4082491547
460,709,401,700,501,100.4041831798
461,708,400,699,505,105.3850084215
462,708,401,698,510,109.4577544078
463,707,402,698,511,109.3709284956
464,707,401,698,509,108.3743512091
465,705,399,698,508,109.2245393673
466,706,398,700,510,112.1605991425
467,707,397,701,507,110.1635148314
468,708,397,704,503,106.0754448494
469,709,394,705,498,104.0768946501
470,709,392,701,496,104.3072384832
471,711,393,703,495,102.3132444994
472,711,393,704,493,100.2447006081
473,712,392,704,492,100.3194896319
474,712,391,703,492,101.4001972385
475,711,391,703,492,101.3163362938
476,711,390,703,492,102.3132444994
477,711,390,703,493,103.3102124671
478,710,391,700,498,107.4662737793
479,712,392,701,501,109.55363983
480,712,394,701,505,111.5437134042
481,711,396,700,507,111.5437134042
482,711,397,700,508,111.5437134042
483,709,395,698,504,109.55363983
484,711,395,700,499,104.5801128322
485,711,395,702,497,102.3962889953
486,711,395,703,496,101.3163362938
487,711,395,703,496,101.3163362938
488,712,394,703,496,102.3962889953
489,712,395,703,496,101.4001972385
490,711,395,703,495,100.3194896319
491,710,394,702,494,100.3194896319
492,709,393,702,498,105.2330746486
493,710,394,704,502,108.1665382639
494,710,393,704,503,110.1635148314
495,710,394,704,504,110.1635148314
496,709,393,705,505,112.071405809
497,710,394,707,504,110.0409014867
498,711,394,710,502,108.0046295304
499,712,393,711,498,105.0047617968
500,711,392,707,497,105.0761628534
501,711,391,705,495,104.1729331448
502,711,394,705,494,100.1798382909
503,710,396,704,495,99.1816515289
504,709,396,703,495,99.1816515289
505,709,396,702,496,100.2447006081
506,709,397,702,497,100.2447006081
507,708,397,701,499,102.239913928
508,707,398,699,505,107.2986486401
509,707,399,699,508,109.293183685
510,707,399,700,510,111.2205017072
511,707,397,701,509,112.1605991425
512,706,397,700,506,109.1650127101
513,706,396,702,507,111.0720486891
514,707,395,705,504,109.0183470797
515,710,393,710,501,108.0
516,710,392,709,496,104.0048075812
517,710,393,707,494,101.0445446326
518,710,393,706,495,102.0784012414
519,709,395,704,494,99.1261822124
520,708,395,703,494,99.1261822124
521,708,395,703,495,100.1249219725
522,707,395,702,495,100.1249219725
523,708,394,702,498,104.1729331448
524,708,395,701,502,107.2287274941
525,708,394,701,503,109.2245393673
526,709,393,701,504,111.2879148875
527,709,394,699,503,109.4577544078
528,709,393,697,503,110.652609549
529,709,392,697,502,110.652609549
530,707,389,695,500,111.6467643956
531,706,387,696,494,107.4662737793
532,706,389,699,491,102.239913928
533,708,392,702,491,99.1816515289
534,708,393,701,493,100.2447006081
535,707,394,701,493,99.1816515289
536,708,395,702,494,99.1816515289
537,707,393,700,494,101.2422836566
538,706,394,699,498,104.2353107157
539,706,396,699,503,107.2287274941
540,706,393,697,503,110.3675676999
541,708,392,698,503,111.4495401516
542,708,391,698,505,114.4377560074
543,707,389,696,504,115.5248890932
544,707,389,697,503,114.4377560074
545,707,388,697,497,109.4577544078
546,708,388,699,492,104.3886967061
547,708,390,700,491,101.3163362938
548,710,392,702,491,99.3227063667
549,710,394,703,492,98.2496819333
550,709,396,702,493,97.2522493313
551,709,396,702,493,97.2522493313
552,709,395,702,494,99.2471662064
553,708,394,702,495,101.178060863
554,709,395,703,502,107.1680922663
555,709,395,703,503,108.1665382639
556,707,396,701,504,108.1665382639
557,707,396,701,506,110.1635148314
558,705,396,700,506,110.1135777277
559,706,396,702,506,110.0727032465
560,708,396,705,504,108.0416586322
561,710,396,707,498,102.0441081102
562,712,395,706,495,100.1798382909
563,711,398,704,496,98.2496819333
564,710,399,702,497,98.3259884263
565,710,400,702,498,98.3259884263
566,710,400,703,499,99.2471662064
567,712,399,704,499,100.3194896319
568,712,398,704,499,101.3163362938
569,711,398,700,503,105.5746181618
570,711,398,700,506,108.55873986
571,711,398,700,506,108.55873986
572,710,399,699,507,108.55873986
573,711,399,698,508,109.7724920005
574,710,399,697,507,108.7795936745
575,710,399,697,508,109.7724920005
576,709,400,696,505,105.8017013096
577,708,397,698,500,103.4842983259
578,709,397,701,497,100.3194896319
579,709,399,702,496,97.2522493313
580,709,402,702,498,96.2548700067
581,709,402,700,500,98.412397593
582,708,403,700,500,97.3293378175
583,708,403,700,500,97.3293378175
584,708,401,700,500,99.3227063667
585,707,400,699,505,105.304320899
586,706,401,698,507,106.3014581273
587,706,401,699,510,109.2245393673
588,705,401,697,510,109.293183685
589,706,401,697,511,110.3675676999
590,705,400,695,510,110.4536101719
591,708,401,697,509,108.55873986
592,707,401,694,508,107.7868266534
593,703,399,692,503,104.5801128322
594,703,400,693,497,97.5141015443
595,704,401,696,500,99.3227063667
596,706,402,697,500,98.412397593
597,706,402,698,500,98.3259884263
598,707,402,698,499,97.4166310237
599,707,400,698,499,99.4082491547
600,707,397,698,497,100.4041831798
601,708,396,699,498,102.3962889953
602,708,397,700,503,106.3014581273
603,706,397,699,508,111.2205017072
604,705,398,697,511,113.2828318855
605,706,399,698,512,113.2828318855
606,707,400,699,513,113.2828318855
607,708,400,700,510,110.2905254317
608,708,399,699,503,104.3886967061
609,709,397,700,500,103.3924562045
610,709,399,699,496,97.5141015443
611,710,399,702,496,97.3293378175
612,710,399,702,496,97.3293378175
613,710,399,702,497,98.3259884263
614,710,398,702,497,99.3227063667
615,711,398,702,498,100.4041831798
616,711,398,703,498,100.3194896319
617,711,398,704,504,106.2308806327
618,712,400,705,508,108.2266141021
619,710,400,703,508,108.2266141021
620,711,401,705,510,109.1650127101
621,710,401,706,508,107.0747402518
622,712,401,709,509,108.0416586322
623,713,402,711,508,106.0188662456
624,716,403,713,505,102.0441081102
625,714,402,709,503,101.1236866417
626,715,402,708,500,98.2496819333
627,715,402,707,499,97.3293378175
628,715,403,706,500,97.4166310237
629,714,402,706,501,99.3227063667
630,714,402,706,502,100.3194896319
631,714,401,706,501,100.3194896319
632,713,401,705,503,102.3132444994
633,714,402,703,508,106.5692263273
634,712,402,701,509,107.5639344762
635,712,402,700,511,109.6585609973
636,711,402,699,510,108.6646216576
637,711,402,699,510,108.6646216576
638,710,403,699,512,109.55363983
639,710,403,698,510,107.6707945545
640,711,400,699,505,105.6834897229
641,711,400,699,502,102.7034566117
642,710,400,701,500,100.4041831798
643,712,401,702,499,98.5088828482
644,712,401,702,500,99.5037687728
645,713,402,703,501,99.5037687728
646,713,403,702,501,98.6154146166
647,713,402,702,501,99.6092365195
648,713,403,703,502,99.5037687728
649,713,402,704,505,103.3924562045
650,713,402,705,508,106.3014581273
651,712,403,703,511,108.3743512091
652,712,405,705,513,108.2266141021
653,711,404,704,512,108.2266141021
654,711,404,705,513,109.1650127101
655,711,403,706,513,110.1135777277
656,713,403,709,509,106.0754448494
657,713,403,707,505,102.1763181956
658,712,401,705,501,100.2447006081
659,712,402,703,500,98.412397593
660,713,404,705,502,98.3259884263
661,712,405,704,502,97.3293378175
662,711,405,703,502,97.3293378175
663,711,405,702,503,98.412397593
664,710,404,702,503,99.3227063667
665,710,404,701,503,99.4082491547
666,710,402,698,506,104.6900186264
667,710,401,698,509,108.6646216576
668,710,400,698,509,109.6585609973
669,710,400,698,509,109.6585609973
670,710,399,698,509,110.652609549
671,710,398,696,506,108.9036271205
672,710,398,695,504,107.0560600807
673,710,398,697,499,101.8331969448
674,711,397,699,498,101.710373119
675,712,398,701,497,99.6092365195
676,713,399,703,496,97.5141015443
677,713,398,702,496,98.6154146166
678,713,398,702,496,98.6154146166
679,713,396,702,495,99.6092365195
680,712,394,702,494,100.4987562112
681,711,392,702,493,101.4001972385
682,711,390,701,492,102.4890238026
683,712,389,703,494,105.3850084215
684,712,389,704,499,110.2905254317
685,713,390,705,500,110.2905254317
686,715,389,707,502,113.2828318855
687,717,390,709,499,109.293183685
688,719,390,712,500,110.2225022398
689,721,392,715,499,107.1680922663
690,723,392,716,499,107.2287274941
691,724,393,715,499,106.3813893498
692,724,394,713,497,103.5857133006
693,725,395,712,495,100.8414597276
694,724,395,710,496,101.9656805008
695,723,396,708,495,100.1299156097
696,722,395,708,496,101.9656805008
697,720,395,705,496,102.107786187
