Frame,Nose_Tip_X,Nose_Tip_Y,Chin_X,Chin_Y,Distance
420,721,442,711,560,118.4229707
421,722,443,711,562,119.507322
422,721,444,711,563,119.4194289
423,720,444,711,562,118.3427226
424,720,442,713,560,118.2074448
425,721,442,714,554,112.2185368
426,720,443,710,551,108.4619749
427,718,444,707,551,107.5639345
428,715,443,704,551,108.5587399
429,715,443,704,550,107.5639345
430,713,443,702,551,108.5587399
431,713,443,702,552,109.5536398
432,712,442,701,551,109.5536398
433,710,441,700,553,112.4455424
434,711,441,700,560,119.507322
435,710,442,698,560,118.6086
436,709,442,698,561,119.507322
437,709,442,696,565,123.685084
438,710,441,697,562,121.6963434
439,710,441,698,558,117.6137747
440,711,439,699,554,115.6243919
441,711,439,700,551,112.5388822
442,714,439,704,549,110.4536102
443,715,438,704,548,110.5486318
444,716,437,705,549,112.5388822
445,717,437,706,548,111.5437134
446,718,437,707,548,111.5437134
447,719,437,709,549,112.4455424
448,720,437,710,549,112.4455424
449,723,436,712,549,113.5341358
450,723,436,713,552,116.4302366
451,726,437,713,558,121.6963434
452,726,438,711,562,124.9039631
453,727,439,711,562,124.036285
454,729,439,712,562,124.1692393
455,731,440,711,559,120.6689687
456,731,439,714,553,115.2605744
457,731,441,715,552,112.1472247
458,732,441,716,553,113.137085
459,733,443,716,555,113.2828319
460,735,445,718,555,111.3058848
461,734,445,718,555,111.1575459
462,734,447,717,557,111.3058848
463,732,448,718,556,108.9036271
464,733,447,720,559,112.7519401
465,733,447,718,562,115.974135
466,731,448,718,566,118.7139419
467,728,451,716,569,118.6086
468,727,452,717,571,119.4194289
469,726,452,717,571,119.3398508
470,728,453,720,569,116.2755348
471,728,454,721,564,110.2225022
472,730,454,722,561,107.2986486
473,731,456,722,563,107.3778376
474,730,457,720,565,108.4619749
475,730,458,718,567,109.658561
476,728,460,717,568,108.5587399
477,727,461,717,568,107.4662738
478,727,461,716,568,107.5639345
479,727,461,715,569,108.6646217
480,727,459,714,573,114.7388339
481,724,461,711,577,116.7261753
482,723,462,710,580,118.7139419
483,723,463,709,581,118.8276062
484,724,464,709,582,118.9495691
485,723,463,708,582,119.9416525
486,724,464,708,580,117.0982493
487,723,463,706,576,114.2716063
488,724,464,709,573,110.0272693
489,726,467,713,571,104.8093507
490,728,471,714,575,104.938077
491,727,474,715,575,101.7103731
492,727,476,715,577,101.7103731
493,727,480,715,581,101.7103731
494,726,483,715,580,97.62171889
495,727,486,716,584,98.61541462
496,727,487,716,585,98.61541462
497,726,488,716,585,97.51410154
498,725,489,716,586,97.41663102
499,724,488,714,585,97.51410154
500,723,487,714,587,100.4041832
501,722,484,713,588,104.3886967
502,721,483,713,586,103.3102125
503,720,479,713,587,108.2266141
504,721,477,714,586,109.2245394
505,721,475,715,586,111.1620439
506,723,475,716,586,111.2205017
507,724,472,718,584,112.1605991
508,725,472,718,584,112.2185368
509,724,472,718,585,113.1591799
510,723,470,717,585,115.1564154
511,724,471,717,583,112.2185368
512,723,472,714,578,106.3813893
513,720,468,713,575,107.2287275
514,720,465,711,571,106.3813893
515,719,463,711,567,104.3072385
516,719,461,712,568,107.2287275
517,718,459,712,566,107.1680923
518,718,456,713,565,109.1146186
519,719,453,714,562,109.1146186
520,719,451,711,563,112.2853508
521,717,449,709,564,115.277925
522,718,447,710,564,117.2731853
523,719,444,711,564,120.266371
524,719,439,712,564,125.1958466
525,719,437,714,563,126.0991673
526,721,435,715,563,128.1405478
527,720,433,715,563,130.0961183
528,721,431,717,562,131.0610545
529,723,430,722,559,129.0038759
530,726,430,725,551,121.0041322
531,728,427,722,548,121.148669
532,727,427,719,548,121.2641744
533,727,428,719,548,120.266371
534,728,429,719,548,119.3398508
535,729,429,719,549,120.4159458
536,729,429,720,549,120.3370267
537,731,429,721,549,120.4159458
538,731,428,719,547,119.6035117
539,732,430,719,554,124.6795893
540,731,429,716,554,125.8967831
541,730,429,713,555,127.1416533
542,730,430,713,558,129.1239714
543,729,430,712,560,131.1068267
544,729,428,712,557,130.1153335
545,732,427,716,554,128.0039062
546,734,428,719,551,123.9112586
547,736,429,722,548,119.8206994
548,736,429,722,548,119.8206994
549,737,429,723,549,120.8139065
550,737,430,723,549,119.8206994
551,737,431,723,549,118.8276062
552,737,431,723,551,120.8139065
553,737,430,723,553,123.794184
554,735,430,722,553,123.685084
555,733,434,718,559,125.8967831
556,732,434,717,562,128.8759093
557,731,434,715,562,128.996124
558,731,436,712,565,130.3917175
559,732,435,715,559,125.1598977
560,731,436,715,555,120.0708124
561,733,437,717,555,119.0798052
562,735,437,719,554,118.0889495
563,737,437,721,554,118.0889495
564,738,438,722,554,117.0982493
565,739,437,723,554,118.0889495
566,740,437,724,554,118.0889495
567,741,436,725,554,119.0798052
568,742,435,727,553,118.9495691
569,742,434,727,556,122.9186723
570,742,435,728,558,123.794184
571,743,433,727,560,128.0039062
572,746,430,730,558,128.996124
573,749,428,732,554,127.1416533
574,751,425,734,550,126.1507035
575,752,423,735,543,121.1981848
576,752,422,737,537,115.974135
577,754,421,739,538,117.9576195
578,755,420,740,538,118.9495691
579,757,420,741,536,117.0982493
580,758,418,742,536,119.0798052
581,759,418,743,537,120.0708124
582,761,416,746,535,119.9416525
583,762,413,750,535,122.5887434
584,764,412,751,540,128.6584626
585,767,412,752,543,131.855982
586,768,413,751,544,132.0984481
587,769,412,751,546,135.2035502
588,771,413,753,546,134.212518
589,772,410,754,541,132.2308587
590,772,410,755,536,127.1416533
591,771,410,755,533,124.036285
592,771,410,754,535,126.1507035
593,772,411,756,534,124.036285
594,772,412,755,535,124.1692393
595,772,413,756,536,124.036285
596,773,413,756,536,124.1692393
597,774,412,756,536,125.2996409
598,774,411,757,537,127.1416533
599,774,410,757,536,127.1416533
600,774,411,755,544,134.3502884
601,771,414,750,544,131.6852308
602,771,413,749,548,136.7808466
603,772,414,749,546,133.9888055
604,772,415,748,545,132.196823
605,773,412,750,541,131.0343466
606,774,412,755,537,126.4357544
607,778,412,758,535,124.6154084
608,781,412,761,535,124.6154084
609,783,411,762,535,125.7656551
610,783,412,761,536,125.9364919
611,782,410,760,534,125.9364919
612,780,409,758,534,126.9212354
613,777,408,755,533,126.9212354
614,773,405,752,532,128.724512
615,771,404,751,535,132.5179233
616,768,405,748,540,136.4734406
617,766,407,746,543,137.4627222
618,767,407,747,544,138.4521578
619,767,407,745,542,136.7808466
620,768,406,747,538,133.6600165
621,767,406,745,531,126.9212354
622,767,405,746,530,126.7517258
623,766,405,746,530,126.589889
624,766,406,747,531,126.4357544
625,766,407,746,530,124.6154084
626,767,406,747,531,126.589889
627,768,408,748,532,125.6025477
628,769,408,752,533,126.1507035
629,769,407,752,536,130.1153335
630,768,409,751,539,131.1068267
631,771,410,753,544,135.2035502
632,771,411,753,545,135.2035502
633,771,411,754,546,136.0661604
634,772,412,756,547,135.9448418
635,772,414,758,548,134.7293583
636,772,415,757,545,130.8625233
637,771,418,754,544,127.1416533
638,769,419,753,542,124.036285
639,767,423,750,543,121.1981848
640,764,424,749,543,119.9416525
641,762,427,747,545,118.9495691
642,760,428,746,545,117.8346299
643,757,429,745,545,116.6190379
644,754,431,744,546,115.4339638
645,752,430,743,548,118.3427226
646,750,431,739,552,121.4989712
647,746,433,736,557,124.4025723
648,746,433,737,558,125.3235812
649,744,433,736,557,124.2577965
650,744,433,739,557,124.1007655
651,744,433,739,554,121.1032617
652,745,434,739,552,118.1524439
653,744,436,738,552,116.1550688
654,743,436,736,550,114.2147101
655,742,437,734,550,113.2828319
656,741,438,733,550,112.2853508
657,741,438,733,551,113.2828319
658,741,437,732,549,112.3610253
659,741,437,731,550,113.4416149
660,740,435,729,549,114.5294722
661,739,434,728,553,119.507322
662,739,434,728,556,122.4948979
663,739,434,728,557,123.4908904
664,738,434,727,560,126.4792473
665,737,434,726,559,125.4830666
666,736,432,728,560,128.2497563
667,737,430,732,555,125.09996
668,738,429,732,551,122.1474519
669,736,429,729,548,119.2057046
670,735,431,728,547,116.211015
671,735,431,727,547,116.2755348
672,736,432,727,547,115.3516363
